Production_test,Production_predicted
53276,27255.383501655604
50126,27372.708498037897
51206,26309.658833715
55806,28396.26207721742
55652,53483.17492423131
14140,33815.81175687045
26456,23094.630906742615
343,35098.81933416293
51388,51410.42674538654
20286,21935.709274777382
7263,7434.293706849969
45703,45598.54127955295
32455,33410.94632008036
45490,45254.067021945026
45647,45504.300743617605
26456,27340.11015128449
26456,27340.11015128449
61314,61256.67412785431
37710,38606.95025516258
15696,16232.829752507087
14988,15823.09013049967
18390,21506.232536618387
59233,58308.39770091128
57911,51126.11712301522
26456,26353.22216295211
43074,26943.994086423456
57023,57049.52861888202
3825,16564.267304830915
930,26309.658833715
26456,26305.185962793348
32079,26309.658833715
28608,24391.18396025676
36690,27340.11015128449
43403,26869.539737653733
24048,18779.5906381044
0,26309.658833715
33172,8682.062411519171
13,272.252788687042
6203,15632.615073072235
13502,13426.845277676734
60469,60350.3692541125
215,284.74037351247
21456,27340.11015128449
23517,26342.2571804684
1085,15916.255179444586
54033,54122.618037485714
19798,24006.10983387552
164,16564.267304830915
26456,24391.18396025676
0,280.33292066663705
22376,26487.911101249534
14757,15765.913089328486
31896,32087.530096423077
30494,24391.18396025676
26456,24235.52124460467
17765,26309.658833715
3,8944.94144020455
26456,27340.11015128449
14956,14790.12314100044
56411,56467.76713316162
61627,61584.48565709551
26456,23094.630906742615
28970,24428.22172012338
28008,27986.406160941784
33634,33672.1541749548
0,19.168292004844744
52712,52867.977645423736
54993,26792.04028830892
21765,21671.239630141794
14949,22900.110034918973
59279,59128.69091194545
57447,32408.565806256403
10085,25757.900822645403
2019,20889.983539102406
35367,8642.142409265925
0,21.91992890659385
26456,26342.2571804684
7427,12002.469506144904
6248,6570.173072004009
41054,39809.0833808677
53894,26869.539737653733
14370,16564.267304830915
14983,16564.267304830915
45659,45524.75741742793
8622,8891.43269440819
31473,26757.627586615716
21613,24242.20059005005
3355,3263.8856728712317
8539,28608.938604043735
27855,21275.01227819403
257,269.3693698525613
31752,31731.79503761999
34965,36742.31485495667
53460,26378.55264565746
6050,27340.11015128449
26456,26393.472751886267
58514,58419.40551275425
35356,35321.074985716754
6898,7369.775247681336
16901,16889.31383637805
420,339.6705408060537
3582,26927.638395047965
26456,24391.18396025676
59903,59752.129260120455
32263,31556.138095271926
51263,30289.688180186276
32365,27340.11015128449
1911,2047.3195939085954
0,41.9347804502483
38091,38537.74854699598
40422,40881.78533861443
31505,27135.580776663
32052,26873.323729092273
16202,15626.352382389881
29166,30151.864314533534
6704,10414.100417032416
30057,29915.462645507516
0,89.51426021394867
50390,50103.31717310346
12270,11674.756090926594
40374,31814.38335129152
297,22623.162660985432
52872,32408.565806256403
43019,43002.48225778285
42348,42161.77558116843
5390,5579.839280098571
15937,15916.255179444586
58223,58035.38769330517
16884,28608.938604043735
14942,19826.82563565838
24208,26001.668382216074
50502,50817.27906579833
39455,40151.26828436907
26456,26805.81889063526
13014,24391.18396025676
60511,60387.9587610018
54353,54636.629168828316
12862,16064.785529074848
35913,35828.32737531418
23434,23633.440912113558
10493,10400.371487647479
19413,27340.11015128449
5093,15916.255179444586
3804,20889.983539102406
0,27340.11015128449
52913,52621.371527536234
41244,19233.395815568132
26456,23094.630906742615
26456,24428.22172012338
24622,24585.671963254717
17194,30481.995104674166
8981,8972.353659628854
39110,15601.451019119706
337,11950.663274845747
26456,24391.18396025676
22,36.04498085196881
0,18.63339508371955
33595,33755.915614556965
28469,28306.828584704053
56382,20889.983539102406
33945,28608.938604043735
9107,10833.561731404647
26456,26393.472751886267
26662,26618.390525258983
38555,36562.26823800564
42746,42398.70321539134
22188,24012.35893584144
44257,44506.3737092909
26456,24235.52124460467
26456,15601.451019119706
5493,15601.451019119706
33085,26140.917379866616
25914,26371.947308765375
60937,59606.58311846802
9969,10065.140309216828
3548,3741.504492640465
7137,6958.829750600578
36226,36266.95775931238
52517,27332.882951000418
52554,52269.39978307243
8510,8413.823479711387
23249,19755.409473759824
60086,59814.16437469365
18888,22372.505267763674
21855,38230.99023163938
7364,19550.006440450674
6791,6533.854163066779
10707,10767.842600565378
26456,23094.630906742615
26456,26393.472751886267
3680,27340.11015128449
27616,28020.913887929473
26456,24235.52124460467
17353,18240.708703528788
44910,43161.19905974449
1354,15632.615073072235
37780,35050.2207618675
18704,19726.722967904105
26456,15601.451019119706
37506,37894.81223753048
18221,24391.18396025676
27320,27269.17234984238
26456,26450.708782940615
58264,58119.34913529651
26456,27089.725281325154
38859,38753.005040287724
18261,26487.911101249534
52560,52204.836247743246
26456,16564.267304830915
36511,36453.1915223422
6838,15601.451019119706
28509,26309.658833715
16965,23552.54368007074
25117,20889.983539102406
26456,27372.708498037897
7600,7227.649365855152
12530,16564.267304830915
24649,24203.65969510254
33223,33242.926317334866
2223,15198.66618883756
2349,24184.520906343994
22262,22268.98579229242
6042,6070.613474655658
28381,18883.879131760412
31606,30512.869498822904
37388,37410.887030027865
29755,29642.687975825098
21672,22054.26247234093
3000,3230.0379515214536
38944,38941.972007249795
36170,36409.46543086032
13214,15693.110732544088
36062,36292.097203989724
26456,23094.630906742615
22397,21356.764689615018
55444,55470.96424020721
19654,21432.96999617747
41525,26342.2571804684
38216,24391.18396025676
31617,32408.565806256403
41825,41880.49238301187
12794,13314.59345474215
48867,49826.190551529035
26456,24391.18396025676
23941,24207.190855454606
17767,17516.824966027405
35140,35618.87816434855
40220,26342.2571804684
20175,18913.700949853923
35520,33030.83641553448
50578,50578.57704969257
43977,43940.168204631045
30767,35106.320762524745
2564,31753.731254953527
25508,24483.20600678625
0,27340.11015128449
59,232.13041570333272
35907,36204.55501953409
25033,35106.320762524745
49950,49741.695288224575
3709,3700.9931276422594
20823,20442.36043478433
2094,15601.451019119706
34420,34433.73874314455
26456,20889.983539102406
47098,46865.57085914657
54573,54553.96025005193
26456,27031.66098054332
4171,3907.6440696123614
36720,37025.18855951751
0,54.559296239344185
816,26244.517696626135
47001,32408.565806256403
14307,17376.559634536596
23697,24467.638988196904
48285,48181.87816264809
55153,55183.595440488985
58809,58991.589839594526
49107,49178.89964672616
0,16564.267304830915
50827,27735.2716501951
0,176.98385069590339
53065,26792.04028830892
36341,35703.293519334846
26456,15601.451019119706
3770,3693.178547439536
48841,48579.54348582828
57209,57573.950867803265
49557,50196.340872114626
15966,15633.200150407927
42254,42205.103422379776
38885,39027.739202858866
1158,15916.255179444586
8220,8750.670486850964
26456,26805.81889063526
2784,2575.57282675753
1939,15601.451019119706
98,15910.415065369823
6433,19666.593419569894
26456,26309.658833715
58150,57893.13523086739
35618,35546.01691251773
62000,62003.765335278826
4171,4258.693200522284
26456,24235.52124460467
29208,29547.19133049056
48455,48664.34150226169
0,242.0880783654138
28503,28630.466242186154
39105,39268.46009328843
42753,28810.96901410499
41505,26309.658833715
5993,18220.59651355383
26456,27340.11015128449
58742,47454.657330210444
42196,42090.7510932949
19603,19864.041088606198
58391,58223.21866233019
26588,28608.938604043735
59164,43319.717852042886
38548,16619.010531262236
1667,24391.18396025676
14366,14426.111926217654
41831,42141.978385149436
376,15601.451019119706
17948,21502.7422205261
0,19.168292004844744
26456,26450.708782940615
58968,59045.372742441585
21371,21412.984491685886
12921,12903.362230316072
49751,29649.626397637603
44057,35098.81933416293
23913,23035.446034405875
57318,57916.63612917026
10487,15416.95479383022
36620,16341.161526375137
165,24391.18396025676
0,276.835747622955
51270,51561.94672064213
29779,27095.131407296736
16152,22953.737776430673
509,27022.09193312029
11325,16067.085197161678
10691,9356.749266988925
28144,28069.926118126357
0,21.91992890659385
16266,16564.267304830915
21446,24749.038771352713
26456,26792.04028830892
152,15887.006630710774
24255,24173.880832825842
61818,61774.77934418566
11577,24373.236701657992
55868,55383.649556144206
21088,19571.04884669579
12157,12083.956570570766
20335,20692.263082515627
6126,6636.6034344882555
1453,26211.919349872725
36794,31753.731254953527
49175,29723.151015924974
1352,24391.18396025676
16010,24287.108302689936
881,15601.451019119706
40772,27340.11015128449
5165,5184.881480940341
59769,59527.91808735183
27839,26109.811511412376
26456,26450.708782940615
39623,39817.79679772677
7570,7749.141869625879
13379,19638.558624594934
50281,50553.93104586274
49657,49586.34323001958
32637,26902.138084407143
5712,5628.324358211613
55298,55167.80682019441
7059,7344.91684943803
54249,54306.897583618826
45669,46096.60410839387
58549,58533.23381749567
28569,28724.595754282796
38362,38374.943937340184
10330,10421.154283540389
36056,35685.04788598068
26456,24235.52124460467
40444,24391.18396025676
24961,24391.18396025676
3353,16564.267304830915
39163,35098.81933416293
20707,20155.47271014699
26456,24428.22172012338
11733,11994.588047431482
54903,27332.882951000418
26456,26483.307129694018
20789,20385.482350544917
24806,27095.131407296736
25379,35225.51280822559
0,24391.18396025676
942,17568.717385030475
49662,49514.44098134366
18888,19820.526379102757
35433,24448.765268174022
18975,18988.769656128497
26456,26805.81889063526
6039,20889.983539102406
30850,31187.7060934298
26456,26805.81889063526
7858,8373.813532170136
54424,54286.13940310169
18825,19126.09065198082
26145,27222.518464502
19768,19233.35194787977
42962,43021.04447862988
26456,26824.638635062325
88,828.7293331923717
1781,1758.8169807622564
18770,19098.27795115715
11244,16067.085197161678
39982,39371.210321029095
26785,24879.262196951528
26456,24391.18396025676
26456,24235.52124460467
36144,35747.14281866197
40408,40998.289426072806
43851,43567.93979828907
30666,26342.2571804684
26456,26450.708782940615
0,29.86416106427162
8340,7640.90822333996
11386,26309.658833715
14866,14715.308909296898
39972,40229.42344943702
26456,15910.415065369823
38864,38258.791868345565
26456,26149.98169674099
1110,7329.855245428089
22194,26309.658833715
10856,10639.589910188271
28346,20889.983539102406
23342,26309.658833715
61917,61948.22294724746
56945,56923.460949813554
49195,26927.638395047965
25583,27295.40451429736
17227,20066.84575760053
8155,24428.22172012338
18441,39595.8712037693
49477,49458.47024541037
1772,2058.831982993973
26422,27340.11015128449
54887,54600.440619195244
26456,16564.267304830915
43620,43666.929560347206
42099,42884.37240180348
34246,33947.91692486906
9173,9509.943948893715
39788,40134.847616015984
22378,23136.97115854231
10110,26309.658833715
21381,17618.822195190776
10682,15916.255179444586
3272,23068.044381159278
21,8279.729381427693
29605,22262.86761778596
59515,59860.22423288755
16711,17763.11237767357
51123,38806.98807576795
26456,26450.708782940615
26456,26450.708782940615
11649,11787.21751967026
46923,46747.52711099795
52781,52475.8574460572
27878,28025.954747963933
56480,56065.591185825084
50672,16619.010531262236
46305,46366.38697907841
8119,26824.638635062325
27250,16596.281773484196
30535,15947.419233397115
28186,28338.19777643558
10945,11100.520153035906
26456,27340.11015128449
27601,26773.002047061684
33306,33264.929251003894
14899,19740.61570916062
11530,16768.682373362855
47612,29508.10476526413
54286,53987.62405262953
51715,26773.002047061684
27996,27767.869996948502
10070,10237.867721746296
5556,28608.938604043735
11915,13011.257055809403
36432,36038.79657699675
44218,35106.320762524745
43512,43435.06887042801
60951,60839.81747176441
57446,27372.708498037897
54680,54607.66178782793
54123,26342.2571804684
44582,44544.0413706406
0,26.613254706521968
26456,22623.162660985432
7835,8633.903246837332
24905,26309.658833715
5197,5405.91481476779
38327,38286.256029648306
56824,26951.254314596215
0,232.48011710158033
9953,27340.11015128449
15251,15087.446738576165
7669,13705.519048865603
17306,16564.267304830915
15240,18937.284404503567
33222,27677.333661185225
24272,24536.387903181963
16975,23552.54368007074
50022,50213.23665365291
61128,61138.26947108649
1441,24391.18396025676
33742,33437.090139506545
14373,16157.653183865139
